OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,MS_FB_PARE,ISO 3166-2,MS_FB
24,10,BIHAR,20,BEGUSARAI,146,Begusarai,24,BEGUSARAI,1024,,1.35676887524,0.02015833956,country:in/state:br,BR,country:in/state:br/assembly-constituency:146
31,10,BIHAR,28,PATNA,188,Phulwari (SC),31,PATALIPUTRA,1031,,0.97457581205,0.02191962326,country:in/state:br,BR,country:in/state:br/assembly-constituency:188
33,10,BIHAR,30,BUXAR *,201,Dumraon,33,BUXAR,1033,,1.5146127065,0.04497390092,country:in/state:br,BR,country:in/state:br/assembly-constituency:201
11,10,BIHAR,10,KATIHAR,67,Manihari (ST),11,KATIHAR,1011,,1.49609190496,0.04852421493,country:in/state:br,BR,country:in/state:br/assembly-constituency:67
26,10,BIHAR,22,BHAGALPUR,153,Gopalpur,26,BHAGALPUR,1026,,1.28840479802,0.03964085207,country:in/state:br,BR,country:in/state:br/assembly-constituency:153
31,10,BIHAR,28,PATNA,191,Bikram,31,PATALIPUTRA,1031,,1.09308114341,0.03367267153,country:in/state:br,BR,country:in/state:br/assembly-constituency:191
33,10,BIHAR,30,BUXAR *,202,Rajpur (SC),33,BUXAR,1033,,1.66109971217,0.04517548543,country:in/state:br,BR,country:in/state:br/assembly-constituency:202
24,10,BIHAR,20,BEGUSARAI,143,Teghra,24,BEGUSARAI,1024,,0.76386925179,0.01974083595,country:in/state:br,BR,country:in/state:br/assembly-constituency:143
28,10,BIHAR,28,PATNA,178,Mokama,28,MUNGER,1028,,1.53613672836,0.04626451821,country:in/state:br,BR,country:in/state:br/assembly-constituency:178
32,10,BIHAR,29,BHOJPUR,197,Jagdishpur,32,ARRAH,1032,,1.26592717587,0.03795322756,country:in/state:br,BR,country:in/state:br/assembly-constituency:197
28,10,BIHAR,28,PATNA,179,Barh,28,MUNGER,1028,,1.31259877777,0.02462285032,country:in/state:br,BR,country:in/state:br/assembly-constituency:179
26,10,BIHAR,22,BHAGALPUR,152,Bihpur,26,BHAGALPUR,1026,,1.28525294707,0.03866708069,country:in/state:br,BR,country:in/state:br/assembly-constituency:152
24,10,BIHAR,20,BEGUSARAI,145,Sahebpur Kamal,24,BEGUSARAI,1024,,1.10917977105,0.0260612602,country:in/state:br,BR,country:in/state:br/assembly-constituency:145
28,10,BIHAR,24,MUNGER,165,Munger,28,MUNGER,1028,,1.88321412309,0.03651014408,country:in/state:br,BR,country:in/state:br/assembly-constituency:165
30,10,BIHAR,28,PATNA,180,Bakhtiarpur,30,PATNA SAHIB,1030,,1.56853271809,0.02636757122,country:in/state:br,BR,country:in/state:br/assembly-constituency:180
25,10,BIHAR,21,KHAGARIA,151,Parbatta,25,KHAGARIA,1025,,0.9680835344,0.02901439204,country:in/state:br,BR,country:in/state:br/assembly-constituency:151
24,10,BIHAR,20,BEGUSARAI,144,Matihani,24,BEGUSARAI,1024,,1.13556036136,0.0305292532,country:in/state:br,BR,country:in/state:br/assembly-constituency:144
26,10,BIHAR,22,BHAGALPUR,154,Pirpainti (SC),26,BHAGALPUR,1026,,1.31284360005,0.04591094302,country:in/state:br,BR,country:in/state:br/assembly-constituency:154
32,10,BIHAR,29,BHOJPUR,195,Agiaon (SC),32,ARRAH,1032,,1.12028359132,0.03404683135,country:in/state:br,BR,country:in/state:br/assembly-constituency:195
29,10,BIHAR,27,NALANDA,177,Harnaut,29,NALANDA,1029,,1.32821910845,0.03463844579,country:in/state:br,BR,country:in/state:br/assembly-constituency:177
31,10,BIHAR,28,PATNA,189,Masaurhi (SC),31,PATALIPUTRA,1031,,1.17120342662,0.03497710498,country:in/state:br,BR,country:in/state:br/assembly-constituency:189
29,10,BIHAR,27,NALANDA,175,Hilsa,29,NALANDA,1029,,1.17402922855,0.03002439467,country:in/state:br,BR,country:in/state:br/assembly-constituency:175
31,10,BIHAR,28,PATNA,190,Paliganj,31,PATALIPUTRA,1031,,1.08020009528,0.0312449002,country:in/state:br,BR,country:in/state:br/assembly-constituency:190
28,10,BIHAR,24,MUNGER,166,Jamalpur,28,MUNGER,1028,,1.50476485106,0.04250202646,country:in/state:br,BR,country:in/state:br/assembly-constituency:166
33,10,BIHAR,31,KAIMUR (BHABUA) *,203,Ramgarh,33,BUXAR,1033,,1.91354445808,0.04692506679,country:in/state:br,BR,country:in/state:br/assembly-constituency:203
29,10,BIHAR,27,NALANDA,171,Asthawan,29,NALANDA,1029,,1.77420337365,0.03489811173,country:in/state:br,BR,country:in/state:br/assembly-constituency:171
28,10,BIHAR,25,LAKHISARAI *,168,Lakhisarai,28,MUNGER,1028,,1.74000704903,0.05493387861,country:in/state:br,BR,country:in/state:br/assembly-constituency:168
33,10,BIHAR,32,ROHTAS,210,Dinara,33,BUXAR,1033,,1.32600852783,0.04207381962,country:in/state:br,BR,country:in/state:br/assembly-constituency:210
26,10,BIHAR,22,BHAGALPUR,158,Nathnagar,26,BHAGALPUR,1026,,1.69757406004,0.0294927568,country:in/state:br,BR,country:in/state:br/assembly-constituency:158
29,10,BIHAR,27,NALANDA,172,Biharsharif,29,NALANDA,1029,,0.64903884172,0.01305430559,country:in/state:br,BR,country:in/state:br/assembly-constituency:172
26,10,BIHAR,22,BHAGALPUR,155,Kahalgaon,26,BHAGALPUR,1026,,1.56901695173,0.03848531235,country:in/state:br,BR,country:in/state:br/assembly-constituency:155
27,10,BIHAR,22,BHAGALPUR,157,Sultanganj,27,BANKA,1027,,1.26023102632,0.03495244228,country:in/state:br,BR,country:in/state:br/assembly-constituency:157
28,10,BIHAR,25,LAKHISARAI *,167,Suryagarha,28,MUNGER,1028,,1.25046409375,0.05430696872,country:in/state:br,BR,country:in/state:br/assembly-constituency:167
26,10,BIHAR,22,BHAGALPUR,156,Bhagalpur,26,BHAGALPUR,1026,,0.28965070935,0.00214991773,country:in/state:br,BR,country:in/state:br/assembly-constituency:156
32,10,BIHAR,29,BHOJPUR,196,Tarari,32,ARRAH,1032,,1.0335544712,0.03436726985,country:in/state:br,BR,country:in/state:br/assembly-constituency:196
29,10,BIHAR,27,NALANDA,176,Nalanda,29,NALANDA,1029,,1.31709416173,0.03432108756,country:in/state:br,BR,country:in/state:br/assembly-constituency:176
36,10,BIHAR,33,JEHANABAD,216,Jehanabad,36,JAHANABAD,1036,,0.99561372005,0.0257307062,country:in/state:br,BR,country:in/state:br/assembly-constituency:216
36,10,BIHAR,33,JEHANABAD,217,Ghosi,36,JAHANABAD,1036,,1.42702818874,0.02992461252,country:in/state:br,BR,country:in/state:br/assembly-constituency:217
36,10,BIHAR,33,JEHANABAD,214,Arwal,36,JAHANABAD,1036,,1.11494450193,0.02831982501,country:in/state:br,BR,country:in/state:br/assembly-constituency:214
29,10,BIHAR,27,NALANDA,174,Islampur,29,NALANDA,1029,,1.19031822542,0.03217506629,country:in/state:br,BR,country:in/state:br/assembly-constituency:174
39,10,BIHAR,26,SHEIKHPURA *,170,Barbigha,39,NAWADA,1039,,1.08992146292,0.02205417487,country:in/state:br,BR,country:in/state:br/assembly-constituency:170
34,10,BIHAR,32,ROHTAS,209,Kargahar,34,SASARAM (SC),1034,,1.42389782664,0.05750022541,country:in/state:br,BR,country:in/state:br/assembly-constituency:209
35,10,BIHAR,32,ROHTAS,213,Karakat,35,KARAKAT,1035,,1.18529109238,0.03673440759,country:in/state:br,BR,country:in/state:br/assembly-constituency:213
34,10,BIHAR,31,KAIMUR (BHABUA) *,204,Mohania (SC),34,SASARAM (SC),1034,,1.46127913134,0.04428657963,country:in/state:br,BR,country:in/state:br/assembly-constituency:204
36,10,BIHAR,33,JEHANABAD,215,Kurtha,36,JAHANABAD,1036,,1.20259920191,0.02947868369,country:in/state:br,BR,country:in/state:br/assembly-constituency:215
40,10,BIHAR,26,SHEIKHPURA *,169,Sheikhpura,40,JAMUI (SC),1040,,1.39436029019,0.03860955111,country:in/state:br,BR,country:in/state:br/assembly-constituency:169
40,10,BIHAR,24,MUNGER,164,Tarapur,40,JAMUI (SC),1040,,1.6365279013,0.04731686252,country:in/state:br,BR,country:in/state:br/assembly-constituency:164
29,10,BIHAR,27,NALANDA,173,Rajgir (SC),29,NALANDA,1029,,1.24133067781,0.03308688558,country:in/state:br,BR,country:in/state:br/assembly-constituency:173
36,10,BIHAR,33,JEHANABAD,218,Makhdumpur (SC),36,JAHANABAD,1036,,1.05147973286,0.02798261952,country:in/state:br,BR,country:in/state:br/assembly-constituency:218
34,10,BIHAR,32,ROHTAS,206,Chainpur,34,SASARAM (SC),1034,,2.75315678324,0.16239451606,country:in/state:br,BR,country:in/state:br/assembly-constituency:206
40,10,BIHAR,37,JAMUI *,241,Jamui,40,JAMUI (SC),1040,,1.76457841109,0.04475560851,country:in/state:br,BR,country:in/state:br/assembly-constituency:241
27,10,BIHAR,23,BANKA *,159,Amarpur,27,BANKA,1027,,1.25912119256,0.032673256,country:in/state:br,BR,country:in/state:br/assembly-constituency:159
27,10,BIHAR,23,BANKA *,160,Dhauraiya (SC),27,BANKA,1027,,1.04847422323,0.03863359323,country:in/state:br,BR,country:in/state:br/assembly-constituency:160
34,10,BIHAR,31,KAIMUR (BHABUA) *,205,Bhabua,34,SASARAM (SC),1034,,1.73091376245,0.04724600372,country:in/state:br,BR,country:in/state:br/assembly-constituency:205
35,10,BIHAR,32,ROHTAS,211,Nokha,35,KARAKAT,1035,,1.44669270035,0.03432842938,country:in/state:br,BR,country:in/state:br/assembly-constituency:211
39,10,BIHAR,37,JAMUI *,239,Warsaliganj,39,NAWADA,1039,,1.46020073994,0.03999079584,country:in/state:br,BR,country:in/state:br/assembly-constituency:239
35,10,BIHAR,34,AURANGABAD,220,Obra,35,KARAKAT,1035,,1.33141482096,0.04034937755,country:in/state:br,BR,country:in/state:br/assembly-constituency:220
35,10,BIHAR,34,AURANGABAD,219,Goh,35,KARAKAT,1035,,1.34740625903,0.04705165461,country:in/state:br,BR,country:in/state:br/assembly-constituency:219
27,10,BIHAR,23,BANKA *,163,Belhar,27,BANKA,1027,,2.16846159789,0.08043165194,country:in/state:br,BR,country:in/state:br/assembly-constituency:163
40,10,BIHAR,37,JAMUI *,242,Jhajha,40,JAMUI (SC),1040,,1.64890477509,0.06764654345,country:in/state:br,BR,country:in/state:br/assembly-constituency:242
36,10,BIHAR,35,GAYA,233,Atri,36,JAHANABAD,1036,,1.36128725918,0.05153161406,country:in/state:br,BR,country:in/state:br/assembly-constituency:233
37,10,BIHAR,35,GAYA,231,Tikari,37,AURANGABAD,1037,,1.24446756957,0.04431422226,country:in/state:br,BR,country:in/state:br/assembly-constituency:231
38,10,BIHAR,35,GAYA,232,Belaganj,38,GAYA (SC),1038,,1.50961524265,0.0301348548,country:in/state:br,BR,country:in/state:br/assembly-constituency:232
35,10,BIHAR,32,ROHTAS,212,Dehri,35,KARAKAT,1035,,0.95825401483,0.02434688506,country:in/state:br,BR,country:in/state:br/assembly-constituency:212
40,10,BIHAR,37,JAMUI *,240,Sikandra (SC),40,JAMUI (SC),1040,,1.58174538845,0.0602824619,country:in/state:br,BR,country:in/state:br/assembly-constituency:240
39,10,BIHAR,36,NAWADA,237,Nawada,39,NAWADA,1039,,0.86099762802,0.02500623118,country:in/state:br,BR,country:in/state:br/assembly-constituency:237
27,10,BIHAR,23,BANKA *,161,Banka,27,BANKA,1027,,1.23821714129,0.04018286537,country:in/state:br,BR,country:in/state:br/assembly-constituency:161
34,10,BIHAR,32,ROHTAS,207,Chenari (SC),34,SASARAM (SC),1034,,2.53472364882,0.10699587225,country:in/state:br,BR,country:in/state:br/assembly-constituency:207
34,10,BIHAR,32,ROHTAS,208,Sasaram,34,SASARAM (SC),1034,,1.20067601983,0.04192592853,country:in/state:br,BR,country:in/state:br/assembly-constituency:208
35,10,BIHAR,34,AURANGABAD,221,Nabinagar,35,KARAKAT,1035,,1.59136548825,0.06107193738,country:in/state:br,BR,country:in/state:br/assembly-constituency:221
39,10,BIHAR,36,NAWADA,238,Gobindpur,39,NAWADA,1039,,1.73731662247,0.05535615835,country:in/state:br,BR,country:in/state:br/assembly-constituency:238
27,10,BIHAR,23,BANKA *,162,Katoria (ST),27,BANKA,1027,,1.89251564662,0.0783097414,country:in/state:br,BR,country:in/state:br/assembly-constituency:162
39,10,BIHAR,36,NAWADA,236,Hisua,39,NAWADA,1039,,1.31367358681,0.03565403849,country:in/state:br,BR,country:in/state:br/assembly-constituency:236
38,10,BIHAR,35,GAYA,234,Wazirganj,38,GAYA (SC),1038,,1.14649159159,0.03617441255,country:in/state:br,BR,country:in/state:br/assembly-constituency:234
37,10,BIHAR,34,AURANGABAD,224,Rafiganj,37,AURANGABAD,1037,,1.67055478144,0.05777085304,country:in/state:br,BR,country:in/state:br/assembly-constituency:224
37,10,BIHAR,34,AURANGABAD,223,Aurangabad,37,AURANGABAD,1037,,1.43418279359,0.04280460294,country:in/state:br,BR,country:in/state:br/assembly-constituency:223
37,10,BIHAR,35,GAYA,225,Gurua,37,AURANGABAD,1037,,1.41808842284,0.04449159158,country:in/state:br,BR,country:in/state:br/assembly-constituency:225
39,10,BIHAR,36,NAWADA,235,Rajauli (SC),39,NAWADA,1039,,1.66127460681,0.0666758554,country:in/state:br,BR,country:in/state:br/assembly-constituency:235
38,10,BIHAR,35,GAYA,230,Gaya Town,38,GAYA (SC),1038,,0.36270158775,0.00354805585,country:in/state:br,BR,country:in/state:br/assembly-constituency:230
40,10,BIHAR,37,JAMUI *,243,Chakai,40,JAMUI (SC),1040,,1.91029347157,0.10409011475,country:in/state:br,BR,country:in/state:br/assembly-constituency:243
38,10,BIHAR,35,GAYA,229,Bodh Gaya (SC),38,GAYA (SC),1038,,1.90099978988,0.05389651813,country:in/state:br,BR,country:in/state:br/assembly-constituency:229
38,10,BIHAR,35,GAYA,228,Barachatti (SC),38,GAYA (SC),1038,,2.04874695557,0.07008733155,country:in/state:br,BR,country:in/state:br/assembly-constituency:228
37,10,BIHAR,34,AURANGABAD,222,Kutumba (SC),37,AURANGABAD,1037,,1.67427055431,0.04611953537,country:in/state:br,BR,country:in/state:br/assembly-constituency:222
38,10,BIHAR,35,GAYA,226,Sherghati,38,GAYA (SC),1038,,1.71676456512,0.03833586895,country:in/state:br,BR,country:in/state:br/assembly-constituency:226
37,10,BIHAR,35,GAYA,227,Imamganj (SC),37,AURANGABAD,1037,,1.66444362684,0.07047515909,country:in/state:br,BR,country:in/state:br/assembly-constituency:227
10,10,BIHAR,8,KISHANGANJ,55,Kochadhaman,10,KISHANGANJ,0,,1.62877028815,0.03962131575,country:in/state:br,BR,country:in/state:br/assembly-constituency:55
